Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière de la consommation totale (W);Puissance moyenne journalière de la consommation totale HTA (W);Puissance moyenne journalière de la consommation télérelevée HTA (W);Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la consommation profilée HTA (W);Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la production totale (W);Puissance moyenne journalière de la production télérelevée totale (W);Puissance moyenne journalière de la production profilée totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production cogénération totale (W);Puissance moyenne journalière de la production autres totale (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production cogénération profilée (W);Puissance moyenne journalière de la production hydraulique profilée (W);Puissance moyenne journalière de la production autres profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Pseudo rayonnement
2022-06-12;6;24831405396.0;1854285167.0;179631692.0;1788620321.0;27203720482.0;9082701832.0;8863121285.0;1576426188;2385012;109281683;219580547.0;1997833587.0;3043527205.0;11391564975.0;6194852268.0;5267401875.0;927450393.0;2918475772.0;2114889842.0;46076227.0;1115410427.0;920747497.0;46785.0;4741180.0;1914931.0;20.5;18.9;75
2022-06-17;6;33307966833.0;1195430125.0;244723057.0;1996139674.0;35610637193.0;14294563152.0;14019071382.0;2455212660;2726511;105108195;275491770.0;2909090902.0;4234339167.0;11609596606.0;5738963216.0;4731346086.0;1007617131.0;3256309714.0;1373794551.0;77757200.0;1031101752.0;1001133588.0;22200.0;4536971.0;1924372.0;25.1;19.3;90
2022-06-18;6;29408840208.0;2007314000.0;216925230.0;1934371309.0;31885488389.0;11173995529.0;10935613783.0;2089016593;2691434;113103996;238381746.0;2477887083.0;3854333059.0;12174460695.0;6635258721.0;5635165640.0;1000093081.0;3232853338.0;2369008153.0;51143782.0;982253448.0;993609427.0;22213.0;4535887.0;1925554.0;26.3;19.4;88
2022-06-30;6;31866024979.0;943755188.0;249469800.0;1847785525.0;33289485342.0;13564340648.0;13276637045.0;2167040152;2626115;99919290;287703603.0;2932397329.0;3773573206.0;10749588603.0;4464470875.0;3874944023.0;589526852.0;1758870817.0;1431186514.0;153899655.0;1120513889.0;583733118.0;33548.0;3758708.0;2001478.0;18.8;20.5;31
2022-07-04;7;30696342688.0;1197572188.0;234502379.0;1943239141.0;32935337224.0;13286906286.0;12978480360.0;2212188755;2424806;102190569;308425926.0;2775686625.0;3628391600.0;10927548583.0;5614308245.0;4702367088.0;911941157.0;2825183735.0;1576714463.0;134461316.0;1077948731.0;908501793.0;30964.0;1330373.0;2078027.0;20.6;20.8;65
2022-07-09;7;27032439792.0;2441990354.0;198779193.0;1933643312.0;29940996228.0;10637949306.0;10366857694.0;1944635872;2560862;106405618;271091612.0;2555303014.0;3591092266.0;11103049289.0;7482969295.0;6406202237.0;1076767058.0;3483433413.0;2893668587.0;49049642.0;1056817653.0;1072964919.0;30292.0;1306665.0;2465183.0;22.2;21.1;94
2022-07-10;7;25041812375.0;2832125250.0;178492439.0;1872740990.0;28092434845.0;9527610675.0;9265573297.0;1732236264;2453989;107718955;262037378.0;2170232873.0;3190163628.0;11362018461.0;7933981150.0;6843879621.0;1090101529.0;3520171237.0;3337776077.0;35711612.0;1040322224.0;1086299458.0;30293.0;1305007.0;2466771.0;22.6;21.2;98
2022-07-19;7;33898681667.0;2678975688.0;234801159.0;2189100055.0;36942013472.0;14876718866.0;14559941816.0;2555898768;2790278;108523026;316777050.0;3013190934.0;4322442622.0;12062448978.0;8146208707.0;7242310652.0;903898054.0;2934827192.0;4200140668.0;84656357.0;926584489.0;900288218.0;15441.0;1095703.0;2498693.0;27.6;21.6;83
2022-08-12;8;29559968063.0;2100539083.0;237879027.0;1998058911.0;32112857025.0;11799511818.0;11523529386.0;2212307767;2991337;105487308;275982432.0;2796519105.0;3868195552.0;11327844137.0;6889365985.0;5938350240.0;951015744.0;3071795327.0;2735854263.0;124572756.0;957143638.0;947439457.0;8617.0;1049389.0;2518281.0;26.7;21.2;95
2022-08-21;8;24737885292.0;976682625.0;216703635.0;1785605291.0;25903435725.0;8484070045.0;8258543927.0;1565937188;2930937;106133226;225526118.0;1966629906.0;2973269543.0;10804464880.0;4144541985.0;3483456783.0;661085203.0;2283623157.0;827174959.0;50832698.0;982911172.0;657534292.0;7653.0;1044657.0;2498601.0;21.3;20.5;42
2022-08-26;8;30393210250.0;1598663375.0;247568847.0;1923835462.0;32516618676.0;12974799408.0;12711091839.0;2145509708;3214119;104191910;263707569.0;2673873888.0;3795542505.0;10819487138.0;5893476110.0;5154340603.0;739135507.0;2446579984.0;2315452757.0;155450363.0;975993006.0;735592506.0;8603.0;1037220.0;2497178.0;23.0;20.1;54
2022-09-03;9;26885284125.0;1207666271.0;218841747.0;1841601849.0;28253130505.0;9969104091.0;9760022709.0;1756291817;3526216;110404201;209081382.0;2255546833.0;3457492342.0;10700765006.0;4635956247.0;3984383176.0;651573071.0;2103447208.0;1475225061.0;101084099.0;956199879.0;648104860.0;10814.0;1278578.0;2178819.0;21.2;19.2;44
2022-09-17;9;24984984792.0;3162016667.0;189532646.0;1830290297.0;27649706887.0;9504311245.0;9299943806.0;1655444593;3808642;113915849;204367439.0;2180807715.0;3403662328.0;10787756516.0;7846561705.0;6993511347.0;853050357.0;2812674775.0;3922922925.0;81277803.0;1029686201.0;848989516.0;25187.0;1199763.0;2835891.0;17.1;17.4;85
2022-09-19;9;29392207104.0;1636937458.0;228017272.0;1885593631.0;31565881344.0;12477168781.0;12227570639.0;2053853313;3806623;109022146;249598142.0;2566934663.0;3562695678.0;10792400141.0;5924222602.0;5060569410.0;863653192.0;2801806375.0;2011254271.0;181065865.0;930096091.0;859528641.0;17857.0;1191748.0;2914945.0;15.8;17.1;90
2022-10-13;10;32925399375.0;991260646.0;274344576.0;2053432106.0;34006631620.0;13152801916.0;12910487267.0;2135392276;4755134;124819440;242314649.0;2670047667.0;4070873205.0;11847941983.0;4400269573.0;4142723648.0;257545925.0;950216104.0;2214764701.0;260757855.0;974530913.0;253130023.0;54983.0;1750146.0;2610773.0;14.8;13.9;22
2022-10-22;10;26028727604.0;2215878063.0;200736936.0;1879749385.0;28041081015.0;9384927645.0;9189794412.0;1624064043;4668228;126166209;195133233.0;2086972260.0;3499936034.0;11314346595.0;6308717795.0;5810874082.0;497843713.0;1619969235.0;3368129603.0;115379433.0;1205239524.0;493186533.0;13457.0;2011966.0;2631757.0;17.5;12.6;49
2022-10-23;10;24146052542.0;5901374625.0;159657768.0;1845452773.0;26576091204.0;8434038664.0;8243903889.0;1435804331;4488536;128703540;190134775.0;1770470264.0;3123926949.0;11678658920.0;10336523829.0;10050032338.0;286491491.0;944226615.0;8091866338.0;60722895.0;1239707981.0;282210750.0;13558.0;2013975.0;2253208.0;17.9;12.5;25
2022-10-24;10;28534838875.0;6272849479.0;175435771.0;1912188070.0;31701497831.0;12277828406.0;12040098521.0;1981362805;4574526;117859766;237729885.0;2462285572.0;3652428496.0;11205158259.0;11527132276.0;11111960323.0;415171953.0;1403553210.0;8774558581.0;85532694.0;1263487791.0;410550522.0;119771.0;2251439.0;2250222.0;17.6;12.4;44
2022-11-01;11;24399101750.0;7152600292.0;142991948.0;2084838330.0;27930388520.0;9086901154.0;8848397402.0;1534340932;4640282;132619155;238503752.0;1858933332.0;3249927486.0;12063026177.0;12911717340.0;12494396932.0;417320408.0;1414854189.0;9414088344.0;759973982.0;1322800825.0;412393457.0;218020.0;3050168.0;1658763.0;15.9;11.2;56
2022-11-02;11;29431053688.0;3582150063.0;224487593.0;2194687048.0;32767036033.0;12137627240.0;11900606177.0;1995651135;4914321;134936962;237021063.0;2558068393.0;3887037638.0;12048800344.0;9337307050.0;8852494523.0;484812526.0;1615325908.0;5608934988.0;859197941.0;1253848212.0;479891963.0;216283.0;3049945.0;1654336.0;14.9;11.0;61
2022-11-20;11;34322616271.0;3655478938.0;305818208.0;3120702931.0;36796529028.0;8838854296.0;8614407736.0;1765588799;5376773;249620895;224446560.0;2334021437.0;3999091494.0;19603975335.0;9555912834.0;9261242791.0;294670043.0;989955773.0;6139508734.0;1050046767.0;1376401560.0;289074231.0;284262.0;3553619.0;1757931.0;9.1;8.4;54
2022-12-15;12;54033705500.0;1864907354.0;466294009.0;4693596056.0;55164102534.0;14298834765.0;13972433554.0;2980732578;7110436;366144284;326401211.0;3875492324.0;6498714468.0;27137073678.0;8155194454.0;8050966850.0;104227604.0;332869996.0;4255770788.0;2116142391.0;1450411279.0;97661560.0;302165.0;4583135.0;1680744.0;2.8;5.5;29
2022-12-18;12;50354337396.0;3149454688.0;484161542.0;4975602062.0;52091369350.0;9878986916.0;9603256777.0;2361613609;6714772;425516544;275730139.0;2962652478.0;5548668286.0;30907216746.0;10346250247.0;10115622184.0;230628063.0;828992515.0;6575785369.0;1517767949.0;1423704414.0;224009186.0;314588.0;4610332.0;1693957.0;1.7;5.3;41
2022-12-19;12;45447961688.0;6252887792.0;368523994.0;4069539058.0;49161907633.0;12775975935.0;12477436343.0;2608842064;6371240;319583876;298539592.0;3479120995.0;5639379793.0;24332633731.0;14404896789.0;14226433265.0;178463523.0;569633456.0;10941797040.0;1471357339.0;1422108953.0;172102402.0;312095.0;4346697.0;1702329.0;5.2;5.2;24
2022-12-20;12;42761812583.0;5364477854.0;353822401.0;3577163593.0;45406089916.0;12952377552.0;12664962408.0;2453684484;6232760;268614765;287415144.0;3345026064.0;5422549612.0;20957604680.0;11939741182.0;11842932884.0;96808298.0;291293943.0;8806539531.0;1451768825.0;1390138883.0;90440119.0;313660.0;4348403.0;1706116.0;7.8;5.2;19
2022-12-23;12;35244353229.0;6484471958.0;260988173.0;3026775799.0;38709775040.0;10685463865.0;10429726329.0;2125189136;6012262;225163886;255737536.0;2851891532.0;4725462677.0;18090591682.0;13237657741.0;13107444200.0;130213541.0;497863694.0;9689299124.0;1443422347.0;1607072576.0;122562464.0;334769.0;4581608.0;2734701.0;11.3;5.0;21
2022-01-06;1;54529998438.0;1380986354.0;525447028.0;4471175761.0;55425590398.0;14725683074.0;14378102081.0;2948244852;6502475;250939207;347580993.0;3897924891.0;6474829496.0;27121466402.0;7273201104.0;6991556918.0;281644186.0;1033993779.0;3060907399.0;1623343133.0;1554956793.0;273249973.0;340487.0;5949312.0;2104415.0;6.0;4.8;61
2022-01-31;1;50033578042.0;5790692354.0;446173362.0;4252396721.0;53340719245.0;14136718767.0;13786674033.0;2865977145;5857937;243399351;350044734.0;3928000702.0;6143586114.0;26017179231.0;13796403641.0;13567500523.0;228903118.0;795632496.0;10002046708.0;1641402537.0;1357321900.0;220176830.0;362615.0;6386709.0;1976963.0;6.0;5.7;48
2022-02-03;2;50187212750.0;865344000.0;476634300.0;3920764277.0;51134369384.0;14516635770.0;14185680974.0;2771941850;5983430;221117703;330954796.0;3854443908.0;6081956778.0;23682289945.0;6209899212.0;5988553454.0;221345758.0;760465710.0;2362881513.0;1646115279.0;1440436710.0;212889376.0;343788.0;6123927.0;1988667.0;7.4;5.8;34
2022-02-05;2;43916778938.0;2891607479.0;422136655.0;3879221707.0;46562727317.0;10709427674.0;10441356679.0;2275193796;5811619;236784921;268070995.0;3216348025.0;5461482967.0;24657678316.0;9838914221.0;9399503818.0;439410403.0;1514457984.0;5259197718.0;1637012759.0;1428245760.0;430946219.0;349696.0;6135373.0;1979115.0;7.0;6.0;73
2022-02-19;2;39153109438.0;6174944979.0;344366615.0;3501982746.0;43461250591.0;10442639598.0;10187765341.0;2146873635;5298797;216086646;254874257.0;2975802386.0;5093664222.0;22580885308.0;14329435493.0;13858267260.0;471168233.0;1496141659.0;9559600049.0;1630495387.0;1643198398.0;462336419.0;352941.0;6326885.0;2151988.0;9.1;6.8;59
2022-03-04;3;43932123208.0;1128541688.0;430173687.0;3359953051.0;45920094985.0;13628439692.0;13327309818.0;2520248344;5092254;195692958;301129874.0;3474983562.0;5415832381.0;20679805795.0;6906640203.0;6515970846.0;390669357.0;1250546943.0;2305110943.0;1843001781.0;1507980536.0;380852685.0;335447.0;5798161.0;3683064.0;8.5;7.7;44
2022-03-05;3;40967254292.0;1087839250.0;414065985.0;3472338667.0;43161246966.0;10438202468.0;10182723449.0;2155075518;4981637;219172886;255479019.0;3000728091.0;5020649824.0;22322436542.0;7168236577.0;6694386122.0;473850455.0;1554498537.0;2159864184.0;1943081552.0;1510792304.0;465726280.0;338795.0;5760896.0;2024485.0;7.9;7.7;53
2022-03-21;3;39146158313.0;1750623146.0;346133227.0;2869728235.0;41412481264.0;13190210034.0;12903842855.0;2400080474;4375277;166241994;286367179.0;3097958810.0;4702086676.0;17851527998.0;7232807560.0;6585910229.0;646897331.0;2040834804.0;3079404250.0;702868578.0;1409699928.0;638713163.0;385384.0;5760035.0;2038749.0;11.1;9.1;68
2022-03-22;3;38477121125.0;2007976729.0;324319141.0;2786918113.0;41308362302.0;13782447481.0;13487805284.0;2404184238;4364892;157207792;294642197.0;3197742512.0;4806343319.0;16956072069.0;7950455162.0;7178145866.0;772309296.0;2445664435.0;3385545790.0;723261595.0;1395983342.0;764115089.0;388797.0;5759155.0;2046255.0;11.2;9.2;92
2022-04-27;4;32093173500.0;2923609479.0;228100098.0;2105194468.0;35770650733.0;13187710583.0;12921973291.0;2153943503;3093281;124094122;265737292.0;2828370594.0;4067139535.0;13406299117.0;8934381279.0;8033875956.0;900505323.0;2724459722.0;4439912128.0;182184948.0;1587824481.0;891297159.0;40612.0;7205008.0;1962544.0;13.3;13.7;67
2022-05-02;5;31208921958.0;1536614646.0;232344485.0;1996980453.0;33707800678.0;12379069398.0;12107495386.0;2102122798;2945344;112290655;271574012.0;2720527439.0;3743171472.0;12647673572.0;6264818304.0;5451353486.0;813464819.0;2582200327.0;2008938501.0;159552339.0;1514127138.0;805389066.0;29063.0;6206287.0;1840403.0;14.1;14.3;44
2022-05-10;5;30335229729.0;1830630833.0;216755284.0;1834558479.0;33192291930.0;13529132414.0;13249892570.0;2168864059;2789774;96300738;279239844.0;2722469325.0;3788632375.0;10884103244.0;6739006799.0;5770368179.0;968638619.0;3122166644.0;2056459903.0;136527723.0;1423852528.0;960761154.0;20319.0;6089542.0;1767604.0;18.2;15.3;73
2022-05-23;5;29800007729.0;3072078125.0;192694194.0;1825080947.0;32177924329.0;12771602485.0;12503106451.0;2122893946;2665674;98308551;268496034.0;2682102719.0;3553943947.0;10946407008.0;7467769867.0;6961343446.0;506426421.0;1740531245.0;4226090144.0;147375160.0;1353773318.0;498840727.0;31130.0;5821325.0;1733239.0;19.5;16.8;23
2022-05-24;5;29689748021.0;2485413000.0;213732708.0;1815976643.0;32536268139.0;13137175468.0;12853485542.0;2111455397;2657900;96471405;283689926.0;2753479053.0;3680373032.0;10754655886.0;7361642469.0;6645103638.0;716538831.0;2212478779.0;3626958342.0;165586808.0;1356618540.0;708956287.0;31135.0;5817963.0;1733446.0;17.8;16.9;37
2022-06-10;6;30192058542.0;1571062354.0;224408718.0;1818571664.0;32683004727.0;13249944199.0;12987358496.0;2116485745;2641763;98551348;262585703.0;2806262297.0;3763729689.0;10645389686.0;6104988922.0;5131979811.0;973009111.0;3294919703.0;1513387189.0;120814397.0;1175867633.0;966299026.0;46759.0;4758029.0;1905298.0;19.0;18.7;75
2022-07-02;7;26382722438.0;1315129521.0;211830679.0;1864084629.0;28611292147.0;10079631217.0;9816708404.0;1760666999;2504505;106293445;262922813.0;2460006571.0;3382771804.0;10819417606.0;5619614539.0;4534124968.0;1085489572.0;3523353769.0;872427457.0;80008858.0;1143824456.0;1081723086.0;33549.0;1665048.0;2067888.0;19.5;20.6;95
2022-07-06;7;31318765375.0;1732350771.0;235067962.0;1977293273.0;34131826226.0;14071901524.0;13755189795.0;2299498363;2517449;104962087;316711729.0;2910765221.0;3853385216.0;10888796366.0;6757772856.0;5721830617.0;1035942239.0;3291377839.0;2290490888.0;116041614.0;1059862515.0;1032523269.0;30968.0;1317659.0;2070344.0;21.2;20.9;83
2022-07-07;7;31086615354.0;2291491000.0;233773882.0;1978983343.0;34168987793.0;14081045033.0;13766302327.0;2313095230;2665412;99951887;314742706.0;2978297253.0;3905272774.0;10788660203.0;7586620664.0;6666168539.0;920452125.0;3098804856.0;3321109454.0;114848179.0;1051858175.0;917042307.0;30290.0;1308824.0;2070704.0;21.0;21.0;74
2022-07-11;7;31114173563.0;2123857438.0;220555137.0;2005116093.0;34065576885.0;13793755790.0;13477618552.0;2354665700;2471083;102008502;316137238.0;2869274656.0;3817762508.0;11125638646.0;7300931991.0;6226074582.0;1074857408.0;3461055705.0;2745922236.0;87134160.0;1006819889.0;1071171148.0;33806.0;1180079.0;2472376.0;23.3;21.2;97
2022-07-22;7;32653747375.0;1094866750.0;257562358.0;2045866473.0;34525509975.0;13762640615.0;13459292267.0;2319010361;2835069;104489365;303348348.0;2971414079.0;4066885461.0;11298235026.0;5270058182.0;4566583582.0;703474600.0;2431343285.0;1661919838.0;140375799.0;1036419260.0;699789460.0;15525.0;1094673.0;2574942.0;24.0;21.6;56
2022-08-11;8;29266074083.0;2605369458.0;217704708.0;1978989474.0;32121056305.0;11995301337.0;11715599049.0;2225505993;2969675;102984029;279702288.0;2820789374.0;3850680336.0;11122825560.0;7657045862.0;6697137213.0;959908649.0;3048380332.0;3540999108.0;97580232.0;970086190.0;956313066.0;8618.0;1047303.0;2539662.0;26.2;21.3;93
2022-08-14;8;25011597458.0;1955179292.0;189214078.0;1813894952.0;26376447496.0;8551119044.0;8315416641.0;1665142215;2857107;102736580;235702403.0;2067284003.0;3105161463.0;10882147082.0;5323138359.0;4838074810.0;485063549.0;1663429183.0;2671554514.0;41492319.0;946662343.0;481485341.0;8617.0;1052731.0;2516860.0;24.8;21.1;26
2022-08-15;8;24942905063.0;1651535958.0;197012562.0;1801206567.0;26718898653.0;9016492662.0;8745741909.0;1724227475;2728331;101045226;270750753.0;2014714208.0;3078930143.0;10780760609.0;5425748680.0;4729695684.0;696052996.0;2344988175.0;2062523363.0;62699178.0;955537964.0;692498364.0;6074.0;1034006.0;2514551.0;23.5;21.0;45
2022-08-16;8;28819845917.0;817951771.0;250054303.0;1867228625.0;30122142602.0;11285482896.0;11012762708.0;2030482003;2970638;98206890;272720188.0;2683945609.0;3526500517.0;10494554048.0;4237531385.0;3550901506.0;686629879.0;2223976681.0;898889441.0;184888109.0;929777154.0;683072687.0;7113.0;1034931.0;2515148.0;23.1;21.0;51
2022-08-27;8;26433194896.0;1557419396.0;210446122.0;1871067119.0;28565149111.0;9963931266.0;9737012341.0;1817876938;3175134;109252594;226918925.0;2304448511.0;3465612159.0;10900852509.0;5770886852.0;4942020019.0;828866833.0;2729700436.0;1961775348.0;82266785.0;997144283.0;825538783.0;9965.0;1036675.0;2281410.0;22.5;20.0;70
2022-08-31;8;31380249563.0;1331658542.0;251958844.0;1932962271.0;33383771000.0;13787267965.0;13524255945.0;2216602281;3308458;109098390;263012020.0;2667950933.0;3825420143.0;10774122831.0;5520101095.0;4810401936.0;709699159.0;2253818173.0;2149434616.0;129111184.0;987737122.0;706397349.0;10817.0;1010695.0;2280298.0;22.7;19.5;56
2022-09-06;9;31391614458.0;1575713313.0;245516479.0;1924135583.0;33419054766.0;13921477552.0;13666734170.0;2264455807;3685098;101883743;254743382.0;2722550511.0;3939474112.0;10465527943.0;5772805682.0;5135564292.0;637241390.0;2233133506.0;2335875184.0;265982610.0;937814382.0;633792443.0;14512.0;1237832.0;2196602.0;22.3;18.8;55
2022-09-09;9;28812698854.0;4916250583.0;176742650.0;1869362057.0;32037668956.0;13008251732.0;12760604690.0;2097758671;3842457;102027672;247647042.0;2656509534.0;3821266084.0;10348012805.0;10187325393.0;9588793176.0;598532217.0;1954994552.0;7033655248.0;149486740.0;1049188853.0;595078962.0;14171.0;1240469.0;2198614.0;19.6;18.4;49
2022-09-16;9;29643173563.0;1875179958.0;232375021.0;1865706834.0;31844384696.0;12904260071.0;12656686063.0;2085794043;3967895;103222750;247574008.0;2632848054.0;3812973180.0;10301318702.0;6174472949.0;5541347891.0;633125058.0;2130966527.0;2821812749.0;184050105.0;1037643568.0;629066248.0;25190.0;1199776.0;2833844.0;19.1;17.5;55
2022-09-26;9;30090929500.0;4128867021.0;230129324.0;2001390710.0;32803618169.0;12510337524.0;12258116907.0;2074053676;4138049;118961757;252220617.0;2613940365.0;3747581625.0;11734605174.0;9073075724.0;8612702131.0;460373593.0;1675104129.0;6225558363.0;165555518.0;1006857714.0;456085915.0;24015.0;1300445.0;2963218.0;14.5;16.2;37
2022-09-29;9;33662452875.0;654535854.0;297698447.0;2106405151.0;34463058174.0;13079283144.0;12817683504.0;2131839155;4364330;126390198;261599640.0;2817091661.0;4059655765.0;12244433922.0;3859244751.0;3413200040.0;446044712.0;1463278751.0;987107715.0;306025201.0;1102833085.0;441785100.0;24360.0;1303974.0;2931277.0;13.5;15.8;36
2022-10-03;10;31984904750.0;819866021.0;280967931.0;2017327526.0;32940853553.0;12507878490.0;12265511287.0;2096066385;4280215;122256303;242367203.0;2579318702.0;3802620051.0;11828433407.0;4074110282.0;3541508717.0;532601565.0;1873286077.0;869163071.0;249542311.0;1082118823.0;528328917.0;24922.0;1622278.0;2625448.0;15.2;15.3;55
2022-10-09;10;25942097854.0;2095548021.0;227057035.0;1959061952.0;27793331045.0;8447384034.0;8254339399.0;1479614511;4218438;140244451;193044635.0;1863096981.0;3218379262.0;12640393368.0;6132900200.0;5476796804.0;656103396.0;2065261628.0;2962042537.0;81340643.0;1024255392.0;651830292.0;25001.0;1605825.0;2642278.0;14.7;14.5;70
2022-10-16;10;25523277396.0;2282041229.0;221479329.0;1896605242.0;27165314141.0;8508109131.0;8318344692.0;1457834053;4350996;134841668;189764439.0;1789913995.0;3180068022.0;12090196276.0;6042162545.0;5543857724.0;498304821.0;1682647469.0;3263362292.0;82358999.0;1013793785.0;493938228.0;10944.0;1753617.0;2602033.0;16.8;13.5;49
2022-10-21;10;29587491313.0;3399070313.0;222221642.0;1923623089.0;32171116896.0;12601663698.0;12365548245.0;2036726773;4862695;115272094;236115453.0;2527116698.0;3962858637.0;10922616302.0;8128540627.0;7825902904.0;302637724.0;867924894.0;5893326090.0;229757987.0;1137531657.0;297966673.0;13389.0;2024880.0;2632781.0;17.7;12.8;25
2022-10-28;10;29344270771.0;2771207771.0;210625202.0;1884894533.0;31604489628.0;12419511520.0;12187558876.0;1946846387;4796381;115110736;231952644.0;2478949396.0;3817609952.0;10821665256.0;7126946363.0;6742546080.0;384400283.0;1268579222.0;4491090475.0;176893853.0;1190382813.0;379759927.0;80223.0;2266782.0;2293351.0;18.2;11.8;42
2022-10-29;10;25443343063.0;2874507583.0;198972464.0;1843121103.0;27528274336.0;9274061512.0;9079715384.0;1602120954;4670845;121816937;194346128.0;2066207281.0;3447773562.0;11011623246.0;7001532425.0;6615788524.0;385743900.0;1246212529.0;4487584622.0;94186251.0;1173549022.0;381112127.0;80626.0;2261040.0;2290107.0;18.4;11.6;36
2022-10-31;10;27268595021.0;3560285750.0;202805086.0;1892919882.0;29490464950.0;10301269181.0;10067769384.0;1784214637;4623717;121648742;233499797.0;2431236270.0;3484657272.0;11362815130.0;7877880648.0;7548513714.0;329366934.0;1068455672.0;5254603054.0;347466641.0;1207355281.0;324442927.0;190770.0;2546463.0;2186774.0;16.8;11.3;33
2022-11-05;11;31061223354.0;1978353271.0;279818322.0;2634979298.0;33294306951.0;9415416074.0;9204829283.0;1776697086;5111172;186375057;210586791.0;2377552429.0;3953307966.0;15579847167.0;7126234489.0;6746601899.0;379632590.0;1425359322.0;3401437295.0;980172363.0;1319265509.0;374674969.0;218234.0;3069575.0;1669811.0;11.4;10.6;54
2022-11-11;11;31196784875.0;1559044500.0;289137336.0;2594404242.0;33149638673.0;9599779901.0;9347610798.0;1768275829;5124101;184737125;252169103.0;2117253485.0;3829080715.0;15645387518.0;6395439876.0;5980328739.0;415111138.0;1448171577.0;2607875680.0;1043031335.0;1296361285.0;409821342.0;229450.0;3342477.0;1717869.0;11.7;9.7;64
2022-11-12;11;30677066229.0;1349757833.0;284983921.0;2606526965.0;32552792154.0;9013791817.0;8803985898.0;1766979458;5229340;183815026;209805919.0;2383734999.0;3931350627.0;15267890888.0;6116994646.0;5688527714.0;428466932.0;1409240342.0;2322922232.0;1121262868.0;1263569204.0;423186282.0;228315.0;3336483.0;1715851.0;11.8;9.5;72
2022-11-19;11;36055209708.0;1085449854.0;350872366.0;3064159129.0;37283668696.0;9701448445.0;9479330452.0;1934481416;5568620;233072820;222117993.0;2638603801.0;4356502345.0;18413991250.0;5728940337.0;5408892061.0;320048276.0;1103806511.0;2174367048.0;1086869843.0;1363896935.0;314450069.0;283135.0;3557636.0;1757436.0;9.7;8.5;60
2022-11-23;11;40706216771.0;5043855938.0;322875782.0;3329185641.0;44060758899.0;13645969655.0;13364157664.0;2489622185;5728863;247282334;281811991.0;3260784489.0;5079809169.0;19331562204.0;12050459489.0;11809282105.0;241177384.0;776896456.0;8663936231.0;1135341558.0;1474285244.0;235470819.0;283970.0;3668099.0;1754496.0;8.9;7.9;49
2022-12-07;12;52059791708.0;598368063.0;471662905.0;4313845129.0;52278706274.0;14261522951.0;13946814017.0;2836061545;6486089;341082301;314708934.0;3715316829.0;5977544808.0;25140691753.0;5602790663.0;5322850423.0;279940240.0;953511463.0;1271065298.0;2087738483.0;1290475419.0;273375063.0;274794.0;4675636.0;1614748.0;4.2;6.2;51
2022-12-11;12;52063298438.0;567793271.0;509800995.0;4911349732.0;51750628070.0;10050271681.0;9772543161.0;2364673516;6571626;418928678;277728520.0;2995639033.0;5484089366.0;30430454170.0;5676273632.0;5418891041.0;257382590.0;905743480.0;1428476601.0;2062687328.0;1279366222.0;250690277.0;312084.0;4732530.0;1647699.0;1.3;5.8;50
2022-12-27;12;38606820083.0;2493086292.0;348097548.0;3370846986.0;40993946397.0;10106452443.0;9838119422.0;2206799329;5896150;263779451;268333021.0;3068754572.0;4754018354.0;20588246099.0;8599157140.0;8301191593.0;297965547.0;911258695.0;4784740025.0;1418569716.0;1484588704.0;291527917.0;335442.0;4266404.0;1835784.0;9.3;4.9;61
2022-02-01;2;51912239688.0;4252176000.0;481764288.0;4375627282.0;54846503775.0;14811040259.0;14468093573.0;2933210415;6064104;247957708;342946686.0;4010737564.0;6495355290.0;26342138435.0;12043831658.0;11839255426.0;204576231.0;814155194.0;8227548608.0;1653889450.0;1348238405.0;196123044.0;345527.0;6113979.0;1993682.0;6.2;5.7;49
2022-02-24;2;43573702250.0;4042825875.0;394578032.0;3471756736.0;47389945695.0;14199205525.0;13887243113.0;2597337334;5345462;198173919;311962412.0;3535285223.0;5537045513.0;21317552717.0;11725404089.0;11353790655.0;371613434.0;1143560625.0;7330056181.0;1657427566.0;1594359717.0;362715137.0;331454.0;6420027.0;2146816.0;9.0;7.1;41
2022-03-08;3;47488932208.0;2516313000.0;442765398.0;3873116781.0;50727327086.0;14388567870.0;14060639196.0;2802902018;5127143;232205301;327928674.0;3774952909.0;5885132240.0;23638439606.0;10070590057.0;9569826355.0;500763702.0;1534855418.0;5157314265.0;1949882217.0;1428538157.0;492594624.0;340194.0;5792740.0;2036144.0;6.3;8.0;62
