Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière de la consommation totale (W);Puissance moyenne journalière de la consommation totale HTA (W);Puissance moyenne journalière de la consommation télérelevée HTA (W);Puissance moyenne journalière de la consommation télérelevée BT SUP 36 (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Professionelle (W);Puissance moyenne journalière de la consommation télérelevée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la consommation profilée HTA (W);Puissance moyenne journalière de la consommation profilée BT SUP 36 (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Professionnelle (W);Puissance moyenne journalière de la consommation profilée BT INF 36 Résidentielle (W);Puissance moyenne journalière de la production totale (W);Puissance moyenne journalière de la production télérelevée totale (W);Puissance moyenne journalière de la production profilée totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production cogénération totale (W);Puissance moyenne journalière de la production autres totale (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production cogénération profilée (W);Puissance moyenne journalière de la production hydraulique profilée (W);Puissance moyenne journalière de la production autres profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Pseudo rayonnement
2021-08-14;8;27539014875.0;800573313.0;221528695.0;1880115048.0;28974782553.0;9592517829.0;9331265590.0;1819228943;2416101;67934160;261252239.0;2422267436.0;3519049490.0;11551368593.0;4337984733.0;3544639975.0;793344758.0;2536701812.0;649922076.0;8753610.0;1142607235.0;785518192.0;22929.0;4249611.0;3554026.0;23.4;21.1;94
2021-08-18;8;29147627354.0;1138677333.0;246864830.0;1805860143.0;30561465829.0;11511074987.0;11221528266.0;1887250354;2529101;64860755;289546721.0;2701870063.0;3513526779.0;10880353791.0;4605240781.0;4150108417.0;455132363.0;1613661440.0;1891637625.0;9906401.0;1090035314.0;448829245.0;28442.0;4148418.0;2126258.0;19.4;20.8;32
2021-08-21;8;26745470208.0;1013426063.0;220653351.0;1822756044.0;28245740142.0;9508752983.0;9259457771.0;1707414751;2616189;67339224;249295212.0;2374848600.0;3405853987.0;11178914408.0;4557105392.0;3951629826.0;605475566.0;2109268253.0;1378406986.0;10748511.0;1058681642.0;599221067.0;31053.0;4113729.0;2109718.0;20.4;20.5;59
2021-08-31;8;30596094313.0;2010276229.0;224834782.0;1859632902.0;33357894263.0;13483888435.0;13202008479.0;2058378810;2789389;66393766;281879956.0;2773331388.0;3805811958.0;11167300517.0;6856543865.0;6204579709.0;651964155.0;2260380774.0;3530755750.0;15131113.0;1050276227.0;645905599.0;31252.0;3924705.0;2102599.0;18.6;19.5;61
2021-09-05;9;26422522313.0;713008917.0;223242262.0;1804676666.0;27425960023.0;9144022304.0;8916603415.0;1507712424;2964785;72762551;227418889.0;1972736662.0;3130013954.0;11595747344.0;3744365556.0;3042195084.0;702170472.0;2317223719.0;424279865.0;8500978.0;994360994.0;698246349.0;31256.0;1840101.0;2052766.0;21.1;18.9;84
2021-09-18;9;27663736833.0;799211792.0;233384072.0;1802448621.0;28567263608.0;9858477351.0;9633023319.0;1616622106;3452635;72450037;225454032.0;2302251866.0;3509741596.0;11204268017.0;3738571260.0;3308778913.0;429792347.0;1380332233.0;1316354879.0;11104089.0;1030780059.0;426001080.0;26825.0;1707385.0;2057057.0;18.7;17.3;48
2021-09-22;9;31986851000.0;991606750.0;261261936.0;1869085449.0;33415061565.0;13471808209.0;13193975139.0;2014571354;3512839;73357758;277833070.0;2769022094.0;3821590725.0;11261198585.0;4550164702.0;3876862551.0;673302151.0;2172378838.0;1346519457.0;27968574.0;1003297833.0;669530626.0;18817.0;1693082.0;2059626.0;16.5;16.7;85
2021-09-23;9;32224183667.0;751492542.0;268710382.0;1866357129.0;33467980926.0;13542496024.0;13262200784.0;2059249624;3609196;68902845;280295240.0;2823979865.0;3908261801.0;11061481572.0;4130357313.0;3462546413.0;667810900.0;2176629595.0;950676948.0;29014068.0;974036702.0;664035148.0;18818.0;1696704.0;2060230.0;16.8;16.6;94
2021-09-27;9;30295565875.0;2698274521.0;226169538.0;1858471957.0;32584795948.0;12861649047.0;12588680824.0;2009958777;3692257;70742397;272968223.0;2708503250.0;3704493498.0;11225756723.0;7072146089.0;6634537109.0;437608980.0;1332020052.0;4718212475.0;21678280.0;1000235282.0;433683696.0;25287.0;1833674.0;2066323.0;17.6;16.1;42
2021-10-06;10;33549940083.0;3805664396.0;244243446.0;2137690630.0;36355033292.0;13553371117.0;13263269656.0;2094271652;4043895;94312092;290101461.0;2931812680.0;4240233127.0;13436988729.0;8992691682.0;8479875722.0;512815960.0;1751006589.0;5983067304.0;59584099.0;1199033690.0;508637909.0;25870.0;2047482.0;2104699.0;14.0;14.9;69
2021-10-18;10;36707543021.0;1198725625.0;326093880.0;2349202340.0;37960335316.0;13160547471.0;12865786173.0;2208587621;4461480;110202124;294761298.0;2996542031.0;4408222393.0;15071772197.0;5126814140.0;4741205135.0;385609005.0;1416172702.0;2699015675.0;80971177.0;930654586.0;380973281.0;24152.0;2501902.0;2109670.0;12.6;13.2;52
2021-10-20;10;33319860083.0;6638760979.0;216866505.0;2127891255.0;36498632616.0;13784083345.0;13502611917.0;2105453006;4415347;97394842;281471428.0;2869278420.0;4327651966.0;13310355688.0;12162291272.0;11904598046.0;257693226.0;839890663.0;10329035107.0;49004598.0;944360904.0;253082056.0;12349.0;2488125.0;2110695.0;15.4;12.9;32
2021-10-26;10;38497237375.0;978189438.0;349047373.0;2444827458.0;39462548275.0;13739573830.0;13440413397.0;2205201435;4692401;114993421;299160433.0;3163641198.0;4622341774.0;15612104217.0;4737375170.0;4386428296.0;350946874.0;1243257800.0;2469264675.0;94064204.0;930788491.0;345921582.0;130385.0;2766423.0;2128484.0;12.1;12.1;55
2021-10-28;10;37230014979.0;2928085563.0;313741247.0;2458893611.0;39622593721.0;13712671276.0;13418512518.0;2208604693;4759666;116571348;294158758.0;3149658681.0;4666114180.0;15764213875.0;8093299163.0;7607923906.0;485375257.0;1583276800.0;5466649731.0;111729221.0;931643411.0;480338925.0;137035.0;2765013.0;2134284.0;12.1;11.8;83
2021-11-13;11;38080258208.0;1628117479.0;352209411.0;3070934438.0;39390070589.0;9992667111.0;9730280596.0;1923590230;5261559;162242272;262386515.0;2918201233.0;4710438557.0;19677669628.0;6361073709.0;6219435398.0;141638311.0;520461435.0;3449453061.0;1279323681.0;1111835532.0;135700785.0;322451.0;3396260.0;2218814.0;9.3;9.4;38
2021-11-20;11;43531189875.0;335035354.0;402335033.0;3473709625.0;43237652433.0;10502221596.0;10232106705.0;2071776830;5423564;191816795;270114891.0;3155424382.0;5079707885.0;22231281381.0;3917542570.0;3699991109.0;217551461.0;841214088.0;609804533.0;1364726523.0;1101797426.0;211302228.0;339870.0;3646512.0;2262851.0;7.7;8.4;45
2021-12-03;12;53413531104.0;3389573875.0;491840956.0;4552288360.0;56005313014.0;14654004479.0;14306900071.0;2896257240;6370064;242540632;347104408.0;4169255276.0;6663260487.0;27373624836.0;11025485100.0;10858172879.0;167312221.0;624248395.0;6888416112.0;2157038228.0;1355782365.0;159160837.0;353898.0;5670000.0;2127485.0;5.2;6.7;38
2021-12-12;12;45339651438.0;1366434208.0;444841155.0;3962609348.0;46359506033.0;10002162009.0;9718241840.0;2095173629;6118655;230403134;283920169.0;2932228071.0;5211286686.0;25882133848.0;6793739308.0;6616349800.0;177389508.0;633897024.0;3251258094.0;1541894867.0;1366689323.0;168889762.0;353791.0;5945547.0;2200408.0;6.5;5.8;61
2021-12-26;12;39341705438.0;909082000.0;397301552.0;3404275505.0;40320260575.0;8553930721.0;8285895580.0;1839726137;6093740;195064771;268035141.0;2688032045.0;4529709218.0;22507703943.0;5689214195.0;5557688888.0;131525306.0;503152852.0;2260662380.0;1510364894.0;1415034068.0;123375480.0;360113.0;5531590.0;2258123.0;8.0;4.9;32
2021-12-27;12;41159873854.0;3797269979.0;368555807.0;3450174960.0;43868187028.0;10630732192.0;10324128265.0;2228853541;6078817;191268578;306603927.0;3407058660.0;5077829682.0;22326365557.0;10324313919.0;10217375539.0;106938380.0;363639040.0;6940767468.0;1515310030.0;1504597381.0;99277998.0;347416.0;5054459.0;2258507.0;8.7;4.9;20
2021-01-06;1;61276772021.0;267875813.0;581704582.0;4829272535.0;59880111217.0;14643846079.0;14263456144.0;2814040969;989485;154470200;380389935.0;4110226478.0;6731595810.0;31424942197.0;4282192125.0;4190371155.0;91820970.0;391336847.0;687245303.0;1803216421.0;1400393554.0;83611315.0;253848.0;5830751.0;2125057.0;2.2;4.8;33
2021-01-07;1;61740835688.0;270526708.0;589404638.0;4897402577.0;60451863659.0;14757914164.0;14368084589.0;2877273894;1068570;152664620;389829575.0;4181504747.0;6863468789.0;31617968876.0;4468361895.0;4300166050.0;168195845.0;593600983.0;674184357.0;1810238149.0;1390338406.0;159999419.0;251253.0;5831644.0;2113530.0;1.9;4.8;52
2021-01-12;1;57496982000.0;4240151396.0;519627752.0;5239498823.0;59270844586.0;14833237438.0;14453420403.0;2844106084;1082290;146916418;379817035.0;4114312206.0;6803425252.0;30527764898.0;11773140556.0;11688077131.0;85063425.0;330731081.0;8157796823.0;1774539477.0;1510073175.0;76875496.0;296262.0;5741053.0;2150613.0;3.0;4.9;33
2021-01-26;1;57165961625.0;1400493979.0;532692336.0;4774717545.0;58380270966.0;14797243610.0;14409799350.0;2821419001;1042027;150055237;387444260.0;4122800433.0;6602715293.0;29884995364.0;7922213202.0;7701487122.0;220726079.0;772554391.0;3855503459.0;1769674315.0;1524481036.0;212467207.0;246772.0;5908175.0;2103925.0;3.9;5.4;44
2021-02-10;2;55957325208.0;2396316875.0;515861055.0;4809309029.0;57688373186.0;14549410272.0;14183133989.0;2721152478;1034445;160153994;366276283.0;3978786401.0;6368409686.0;29909425911.0;9452534938.0;9236979283.0;215555655.0;772003639.0;5259916469.0;1793100937.0;1627513893.0;206692541.0;224619.0;6048071.0;2590423.0;3.3;6.2;41
2021-02-12;2;58444040479.0;3606407396.0;521644931.0;5264460138.0;60161929768.0;14215724117.0;13850264115.0;2785478757;1221457;171802759;365460002.0;4104426194.0;6742325330.0;32140951154.0;11110401753.0;10956917276.0;153484477.0;367281082.0;7244491664.0;1791671390.0;1706957617.0;144964051.0;225678.0;6039569.0;2255179.0;1.7;6.4;34
2021-02-17;2;44444151375.0;3271279354.0;384741577.0;3819811716.0;48052596155.0;13888423530.0;13553609939.0;2344105291;865881;120213662;334813591.0;3456517471.0;5385131651.0;22857338668.0;11084277427.0;10659037750.0;425239676.0;1359813356.0;6337398538.0;1702511642.0;1684553890.0;416611150.0;221296.0;6120909.0;2286321.0;7.6;6.7;64
2021-02-24;2;36297032417.0;3016778625.0;301126704.0;3037672198.0;40101813306.0;13310805319.0;13019716394.0;2046241348;644860;87569410;291088925.0;2872316639.0;4478566043.0;17305669687.0;10160358417.0;9642857908.0;517500509.0;1509611283.0;5298076431.0;1680617008.0;1672053695.0;508778147.0;225591.0;6219011.0;2277760.0;12.4;7.1;86
2021-03-03;3;42863053271.0;507879833.0;396063003.0;3156432691.0;43834003938.0;13477448953.0;13170950937.0;2165897232;755406;104619667;306498016.0;3127554773.0;4842772065.0;20114955843.0;5031326195.0;4747613555.0;283712640.0;893396425.0;1022853760.0;1612524769.0;1502551241.0;275693288.0;251532.0;5372196.0;2395625.0;10.0;7.6;28
2021-03-08;3;46126364125.0;863599708.0;414694625.0;3558456945.0;47767450812.0;13313010703.0;12989232828.0;2406379040;918953;122893721;323777875.0;3394719715.0;5208728988.0;23320799692.0;6477837966.0;6002393469.0;475444497.0;1405349254.0;1952296542.0;1629292610.0;1490899560.0;467499232.0;251623.0;5441463.0;2252179.0;6.6;8.0;67
2021-03-15;3;42967294604.0;4037054958.0;379643057.0;3700890067.0;46107600014.0;13265119233.0;12958363651.0;2369430394;894474;116081469;306755582.0;3188906002.0;5096731896.0;22070436546.0;11257893493.0;10982597716.0;275295777.0;926654423.0;7130724378.0;1588446712.0;1612067980.0;267364100.0;246607.0;5446118.0;2238952.0;8.5;8.6;34
2021-03-25;3;40531415104.0;707391750.0;376258785.0;3050321616.0;42465961033.0;13483408022.0;13176748445.0;2206716774;834588;98196797;306659577.0;3153811602.0;4726863544.0;18796129706.0;6068518080.0;5534353806.0;534164274.0;1628276642.0;1417851014.0;1593083314.0;1429307110.0;526228295.0;270096.0;5491028.0;2174854.0;9.2;9.5;60
2021-03-26;3;38625555792.0;2955599042.0;331464354.0;3203587098.0;41992000841.0;12924543858.0;12631362263.0;2150897772;832374;101208822;293181595.0;3060732289.0;4689095774.0;19064689952.0;9857095544.0;9389192945.0;467902599.0;1439175218.0;5294973792.0;1570652149.0;1552294385.0;459936132.0;271180.0;5563736.0;2131551.0;9.6;9.7;42
2021-03-27;3;34660665229.0;3736938292.0;311123668.0;3129711248.0;38189430344.0;9720553157.0;9474298507.0;1727828604;1764558;108210913;246254650.0;2592388020.0;4245717787.0;19792967305.0;10706538323.0;10097497782.0;609040540.0;1974492363.0;5595738570.0;1558716946.0;1577590443.0;601074534.0;272188.0;5577100.0;2116718.0;9.5;9.8;70
2021-03-30;3;34051365063.0;1246863542.0;300398104.0;2622054783.0;36710115167.0;13223759022.0;12947405065.0;2012973219;1706265;73680159;276353957.0;2683163640.0;4152813158.0;14562019704.0;6828066533.0;6109530267.0;718536267.0;2232525605.0;1648576771.0;1488115674.0;1458848484.0;710477090.0;66782.0;5865419.0;2126976.0;13.5;10.1;97
2021-04-09;4;40787575458.0;1954425521.0;350704999.0;2560139571.0;42040250153.0;12878031863.0;12563526891.0;2046300608;1611177;103381188;314504972.0;3011316601.0;4561037940.0;19438570778.0;6117944786.0;5592027074.0;525917713.0;1526320790.0;3249827153.0;23701236.0;1318095608.0;519847774.0;33382.0;4044146.0;1992410.0;8.9;11.3;40
2021-04-14;4;42076455042.0;1831262833.0;362245415.0;2721584646.0;44372428104.0;13435130381.0;13110397171.0;2183659050;1551921;115470878;324733210.0;3106200748.0;4699307023.0;20831108103.0;7211065958.0;6417474096.0;793591862.0;2453610817.0;3455351618.0;45990139.0;1256113384.0;787472603.0;19000.0;4093646.0;2006614.0;8.0;11.9;78
2021-04-15;4;42039302000.0;1959559958.0;348288168.0;2745276394.0;44575091297.0;13461251006.0;13129740294.0;2190762789;1551672;112977983;331510712.0;3165330815.0;4722943012.0;20920274021.0;7588913818.0;6826190592.0;762723226.0;2430488191.0;3833676424.0;50722660.0;1274026543.0;756612374.0;19000.0;4091851.0;2000001.0;7.7;12.1;73
2021-04-19;4;39428240000.0;595317771.0;353570929.0;2353015015.0;40361550585.0;12546576599.0;12240721463.0;2030631964;1381826;98679969;305855136.0;2909352718.0;4220682412.0;18554245096.0;4235214300.0;3486478208.0;748736092.0;2361630614.0;709627333.0;17924273.0;1146032080.0;742584592.0;64947.0;4088565.0;1997988.0;9.6;12.6;70
2021-06-01;6;30123845417.0;2144229333.0;222393701.0;1969719658.0;32558265526.0;13351269236.0;13088790977.0;1954509399;1920112;58525009;262478259.0;2666115116.0;3591868332.0;10934058323.0;6770762803.0;6016703316.0;754059486.0;2115992471.0;3217307792.0;13022372.0;1424440167.0;745534228.0;38220.0;6731504.0;1755534.0;19.2;17.8;63
2021-06-06;6;24848968854.0;1308602313.0;196573173.0;1701813661.0;26609612424.0;8541067225.0;8331606888.0;1316825716;1774191;66106475;209460337.0;1909338317.0;2858967948.0;11915532552.0;4967632716.0;4298856990.0;668775726.0;2178923948.0;1284775299.0;12366049.0;1491567420.0;660419707.0;38223.0;6717371.0;1600425.0;18.0;18.3;54
2021-06-17;6;33213583563.0;1606699375.0;239756669.0;2049301702.0;34473094412.0;14310572926.0;14029455410.0;2199609178;1951564;59308707;281117516.0;2826587256.0;3936619615.0;11138445165.0;5155268595.0;4686511457.0;468757137.0;1364370292.0;2505702653.0;13425484.0;1271770165.0;461178659.0;22165.0;6050041.0;1506272.0;23.3;19.3;21
2021-06-22;6;30865039417.0;1990160104.0;217168712.0;1999009367.0;33124117186.0;13584617606.0;13304121397.0;2053907155;1914280;59384694;280496209.0;2759783541.0;3723909084.0;10940600827.0;6465415953.0;5914499284.0;550916669.0;1830100352.0;3293862375.0;9345300.0;1332107926.0;543883990.0;26946.0;5489264.0;1516469.0;19.4;19.8;32
2021-07-10;7;27388521542.0;902666042.0;214022569.0;1801316838.0;28809521314.0;10009004351.0;9760171890.0;1644560290;1933567;64980564;248832461.0;2406457186.0;3394445377.0;11288139978.0;4339005222.0;3722646864.0;616358357.0;2094883750.0;842524868.0;12155419.0;1389441184.0;609197024.0;31231.0;5250809.0;1879293.0;18.9;21.2;50
2021-07-20;7;31994217271.0;1424517958.0;224824202.0;1902595338.0;34486038182.0;14148029258.0;13858992130.0;2177621229;2064738;61991104;289037128.0;2818052926.0;3981111665.0;11297167262.0;6043758409.0;5180945734.0;862812676.0;2708212819.0;2000827792.0;8604917.0;1326112882.0;855735940.0;24785.0;4457991.0;2593960.0;23.4;21.6;94
2021-08-01;8;24320847875.0;1453839521.0;196067126.0;1796719540.0;26081217471.0;8352918098.0;8097293884.0;1453590868;2040000;65383961;255624214.0;1992433616.0;2973870779.0;11240980148.0;5206995784.0;4589511378.0;617484407.0;2063386490.0;1895849556.0;8011280.0;1239748459.0;611034524.0;31142.0;4286095.0;2132646.0;19.1;21.7;41
2021-08-20;8;29478540583.0;686372771.0;245887572.0;1818785164.0;30761073612.0;11549556584.0;11267607613.0;1898069609;2590845;63987735;281948971.0;2705000591.0;3605685239.0;10936183010.0;4033578536.0;3313214071.0;720364464.0;2445856325.0;477291438.0;16239452.0;1094191320.0;714115201.0;31063.0;4106099.0;2112102.0;19.8;20.6;65
2021-08-24;8;29322875271.0;3583001167.0;202070895.0;1821754041.0;32302766892.0;12870539919.0;12585138647.0;1999300049;2644917;63824198;285401272.0;2739150168.0;3685166094.0;10942141547.0;8586717724.0;7982175981.0;604541744.0;2015111577.0;5503239821.0;8782549.0;1059583778.0;598337889.0;35077.0;4056062.0;2112716.0;19.8;20.3;62
2021-09-02;9;31022954667.0;2257037917.0;225505828.0;1861387489.0;33525939352.0;13616613979.0;13329741096.0;2091204627;2991528;66531286;286872883.0;2789219457.0;3887921868.0;11071456607.0;6846915920.0;6259341196.0;587574724.0;1623419775.0;4162687927.0;12263382.0;1048544836.0;583640174.0;31251.0;1836856.0;2066444.0;19.3;19.3;70
2021-09-11;9;27410951667.0;842250333.0;222976967.0;1791033030.0;28667019025.0;9991646451.0;9761663608.0;1650832357;3263020;70887495;229982843.0;2340260269.0;3504827907.0;11105301525.0;4112327689.0;3494023570.0;618304119.0;2074759010.0;1035828400.0;9901051.0;991839228.0;614425572.0;41828.0;1775789.0;2060930.0;20.3;18.2;67
2021-09-15;9;33168634771.0;868629375.0;270168073.0;1866380056.0;33823932652.0;13922266896.0;13641459764.0;2092842269;3413685;71213092;280807132.0;2785605751.0;3893331821.0;11055259138.0;3660475385.0;3323583448.0;336891937.0;1158212067.0;1515958485.0;16474365.0;969830468.0;333075905.0;32803.0;1724928.0;2058301.0;20.4;17.7;23
2021-09-20;9;31295703729.0;920033896.0;258916738.0;1855972950.0;32459052406.0;12800391274.0;12525572782.0;2005132702;3517246;69474693;274818492.0;2697968542.0;3681817570.0;11200750380.0;4198272261.0;3799820923.0;398451339.0;1403953615.0;1723207343.0;27696974.0;1043414330.0;394682193.0;18815.0;1692627.0;2057704.0;17.2;17.0;39
2021-09-25;9;28342964646.0;777670229.0;245202354.0;1830730593.0;28933579269.0;9896763947.0;9672714620.0;1622255025;3647883;75266151;224049327.0;2311124971.0;3566991155.0;11457530137.0;3444217801.0;3033641142.0;410576659.0;1368993140.0;1092875011.0;13427086.0;968922564.0;406814276.0;18815.0;1691898.0;2051670.0;17.6;16.3;48
2021-10-01;10;32065427208.0;2675714583.0;236925387.0;1996920802.0;34346838399.0;13003649287.0;12724546345.0;2038643175;4004958;80009319;279102942.0;2871410243.0;4134833618.0;12214287800.0;7190971964.0;6756689082.0;434282882.0;1504202412.0;4673179876.0;27526388.0;986063288.0;430292789.0;25277.0;1882094.0;2082722.0;14.9;15.5;50
2021-10-17;10;31913736333.0;860492417.0;300851026.0;2325050400.0;32526261285.0;8914842072.0;8677698751.0;1573961463;4335930;120749298;237143321.0;2204852115.0;3713489441.0;15994030967.0;4098918795.0;3596119709.0;502799086.0;1696960970.0;1405336235.0;41172530.0;955449060.0;498474151.0;18225.0;2192539.0;2114171.0;11.9;13.4;69
2021-10-21;10;34770157771.0;5207313250.0;249438941.0;2215173698.0;37207257368.0;13651263128.0;13371143240.0;2178451501;4578416;98666815;280119888.0;2944213663.0;4525465419.0;13804618426.0;10109025486.0;9748788230.0;360237256.0;1179204608.0;7926268725.0;63791204.0;939760949.0;355621524.0;12337.0;2484219.0;2119177.0;14.6;12.8;45
2021-11-02;11;38984096458.0;1457368500.0;336542068.0;2792254034.0;40662146366.0;13173735264.0;12873124411.0;2229885060;4915361;131792581;300610853.0;3203087744.0;4749254132.0;17169476224.0;6264214511.0;6003288536.0;260925975.0;916119167.0;2937080153.0;1226298281.0;1184716910.0;255269406.0;306423.0;3154759.0;2195387.0;11.5;11.0;37
2021-11-04;11;43251191104.0;1035842875.0;393188991.0;3183206963.0;44906358516.0;14095797162.0;13782688105.0;2407281627;5057722;155707982;313109057.0;3451318007.0;5176623973.0;19614572042.0;6267406242.0;5972037124.0;295369118.0;1021672917.0;2764204965.0;1259531017.0;1221997343.0;289706232.0;309203.0;3168920.0;2184763.0;9.4;10.7;58
2021-11-06;11;40694275333.0;1419504042.0;381806294.0;3326298607.0;42132031076.0;10518039536.0;10249945627.0;2034209545;5125007;179937096;268093909.0;2957787671.0;4854045815.0;21582886406.0;6565364686.0;6205427229.0;359937457.0;1303936141.0;2787477191.0;1266627334.0;1207324020.0;354273882.0;311052.0;3159943.0;2192580.0;8.2;10.4;62
2021-11-10;11;47785623833.0;299436958.0;452732722.0;3515497745.0;47728882652.0;14260493376.0;13929982766.0;2552984974;5253087;183012566;330510610.0;3648776693.0;5521908091.0;21556453864.0;4210926244.0;3942846757.0;268079487.0;812762032.0;558472155.0;1696663703.0;1143028354.0;262159641.0;320016.0;3384493.0;2215338.0;8.0;9.8;55
2021-12-05;12;45934289646.0;2715779042.0;428663683.0;4156574668.0;47876371485.0;10109164019.0;9822989996.0;2141044446;5972343;240035088;286174023.0;3000484271.0;5332034148.0;27047637171.0;9243099233.0;9053909714.0;189189518.0;624275639.0;5725055593.0;1547218153.0;1346549847.0;180984305.0;358844.0;5693726.0;2152644.0;5.9;6.4;46
2021-12-10;12;51506295771.0;6405878563.0;429363565.0;4419136693.0;54888890149.0;14432426693.0;14091954768.0;2843623109;6516201;236730654;340471925.0;4028359134.0;6627174840.0;26714059518.0;14636973200.0;14514679361.0;122293839.0;362942053.0;11149625044.0;1745852411.0;1378553692.0;113833336.0;357296.0;5913417.0;2189789.0;5.7;5.9;35
2021-12-13;12;50939108208.0;493581938.0;478549343.0;4007167954.0;51392818281.0;14091597646.0;13757740638.0;2760219540;6295433;213888092;333857008.0;3839378016.0;6045254566.0;24436184988.0;5433009307.0;5208426998.0;224582309.0;823793412.0;1197659172.0;1992719930.0;1418836793.0;216293619.0;353753.0;5734151.0;2200786.0;6.6;5.7;57
2021-12-19;12;48408454854.0;852172646.0;453757635.0;4318429709.0;48979856822.0;10067124582.0;9773783722.0;2190151586;6230243;252503120;293340860.0;3056826880.0;5440961405.0;27966059007.0;6195761959.0;5989113134.0;206648824.0;780944527.0;2496009135.0;1546925823.0;1371882473.0;198187099.0;358884.0;5859722.0;2243118.0;4.9;5.2;53
2021-12-30;12;36281761708.0;3668218667.0;318656626.0;2950712640.0;39476078870.0;10503885432.0;10211845134.0;2048380822;6009195;156894487;292040298.0;3112955957.0;4828278738.0;18819674238.0;10131905095.0;9922401746.0;209503349.0;782718082.0;6322342206.0;1490168723.0;1536676084.0;201832486.0;347414.0;5067382.0;2256067.0;11.8;4.8;57
2021-01-09;1;57165236521.0;1486503708.0;543084010.0;5191058759.0;56989041127.0;11023387226.0;10697310813.0;2377484995;872122;166227232;326076413.0;3597561212.0;6231918545.0;33591589794.0;7044451084.0;6862799483.0;181651601.0;497951174.0;3349229435.0;1779537042.0;1417733433.0;173430084.0;252259.0;5837934.0;2131324.0;1.3;4.8;46
2021-01-22;1;49332861167.0;2038712313.0;448007901.0;3959244766.0;50570805378.0;13714512463.0;13373371568.0;2446938959;967821;118550619;341140895.0;3662057568.0;5825720723.0;24802057225.0;7683909190.0;7544647536.0;139261654.0;346025406.0;4015669731.0;1750552842.0;1571661211.0;129100951.0;266642.0;5770761.0;4123300.0;7.2;5.2;30
2021-01-23;1;47238357167.0;2407161813.0;435214185.0;4192356926.0;48796198821.0;10567997091.0;10275916157.0;2107275253;809466;135412556;292080934.0;3174285470.0;5441264678.0;27369154307.0;8592574578.0;8453227013.0;139347566.0;396072740.0;4837535663.0;1762621893.0;1596344283.0;129182825.0;253183.0;5788181.0;4123377.0;6.2;5.3;31
2021-01-30;1;40972621854.0;2922897292.0;368811107.0;3591700130.0;43263179755.0;10184179730.0;9908893811.0;1902078067;753507;114523493;275285919.0;2944431593.0;4955969368.0;23161243996.0;9173966430.0;9073046371.0;100920059.0;315282576.0;5530562784.0;1743683232.0;1584437838.0;92619993.0;249000.0;5891991.0;2159075.0;8.9;5.6;19
2021-01-31;1;40652006604.0;1814826458.0;398719456.0;3371707018.0;42314000005.0;9269181152.0;8993730447.0;1748126743;743161;117201146;275450705.0;2611769894.0;4596013557.0;23970964351.0;7247246333.0;7098791962.0;148454370.0;550059616.0;3448931346.0;1740492617.0;1507762753.0;140089317.0;249000.0;5891954.0;2224099.0;8.7;5.7;37
2021-03-01;3;41827188563.0;1728108792.0;382996505.0;3326584357.0;44499685206.0;12992174731.0;12682949405.0;2250642418;768480;107894253;309225326.0;3147305145.0;4830156685.0;21170743494.0;8110186298.0;7553926359.0;556259939.0;1665352414.0;3227414854.0;1640201581.0;1577217449.0;548247107.0;251025.0;5376581.0;2385225.0;9.0;7.4;94
2021-03-05;3;42958986167.0;1975235750.0;363719067.0;3471124303.0;45754983592.0;13195506432.0;12890310106.0;2251988287;845171;113676989;305196326.0;3246048144.0;5119452919.0;21827465650.0;8606076546.0;8289916835.0;316159711.0;1160756643.0;4206514344.0;1626338365.0;1612467194.0;308160154.0;253301.0;5375294.0;2370962.0;8.5;7.7;37
2021-03-07;3;41033219542.0;661099188.0;392182184.0;3263507817.0;42470584927.0;9141227957.0;8876045838.0;1741078141;754425;130767912;265182119.0;2530659970.0;4447582325.0;24478514198.0;5754154574.0;5386675808.0;367478766.0;984527939.0;1665187830.0;1623835079.0;1480603726.0;359684472.0;255085.0;5295625.0;2243584.0;7.0;7.9;53
2021-03-19;3;45310934917.0;3395040375.0;379477431.0;3873307460.0;48392245501.0;13445316083.0;13128543321.0;2411382828;946607;127151213;316772762.0;3433743204.0;5434065148.0;23539640418.0;10729135850.0;10316875617.0;412260233.0;1138427183.0;6377709892.0;1597316564.0;1615682211.0;404340593.0;278015.0;5436154.0;2205471.0;6.8;8.9;43
2021-04-17;4;37640098271.0;2182056292.0;319603528.0;2742608236.0;39618355106.0;9747117736.0;9475884069.0;1746376560;1478479;117506412;271233667.0;2640875438.0;4194105338.0;21170895143.0;7222524892.0;6569683719.0;652841173.0;1854873506.0;4094220243.0;23365974.0;1250065169.0;646695029.0;32405.0;4091844.0;2021895.0;8.0;12.3;54
